location	animal	user	sn	an	datatype	start	end	startreason	endreason	entct	inact	inadur	inadist	smlct	smldur	smldist	larct	lardur	lardist	stdate	sttime
OPF01	animal  1	VID\Videotrack_user	3	0	track	70	80	End of period	End of period	0	16	1.2	2	0	0	0	16	8.8	71	27/09/2018	13:25:25
OPF01	animal  1	VID\Videotrack_user	3	1	track	70	80	End of period	End of period	0	16	1.2	2	0	0	0	16	8.8	71	27/09/2018	13:25:25
OPF01	animal  1	VID\Videotrack_user	3	2	track	70	80	End of period	End of period	0	0	0	0	0	0	0	0	0	0	27/09/2018	13:25:25
OPF01	animal  1	VID\Videotrack_user	3	3	track	70	80	End of period	End of period	0	0	0	0	0	0	0	0	0	0	27/09/2018	13:25:25
OPF01	animal  1	VID\Videotrack_user	3	4	track	70	80	End of period	End of period	1	0	0	0	0	0	0	0	0.1	6.6	27/09/2018	13:25:25
OPF01	animal  1	VID\Videotrack_user	3	5	track	70	80	End of period	End of period	1	1	0.1	0	0	0	0	1	0.7	7.4	27/09/2018	13:25:25
OPF01	animal  1	VID\Videotrack_user	3	6	track	70	80	End of period	End of period	0	0	0	0	0	0	0	0	0	0	27/09/2018	13:25:25
OPF01	animal  1	VID\Videotrack_user	3	7	track	70	80	End of period	End of period	0	0	0	0	0	0	0	0	0	0	27/09/2018	13:25:25
OPF01	animal  1	VID\Videotrack_user	3	8	track	70	80	End of period	End of period	0	0	0	0	0	0	0	0	0	0	27/09/2018	13:25:25
OPF01	animal  1	VID\Videotrack_user	3	9	track	70	80	End of period	End of period	0	0	0	0	0	0	0	0	0	0	27/09/2018	13:25:25
OPF01	animal  1	VID\Videotrack_user	3	10	track	70	80	End of period	End of period	0	0	0	0	0	0	0	0	0	0	27/09/2018	13:25:25
OPF01	animal  1	VID\Videotrack_user	3	11	track	70	80	End of period	End of period	0	0	0	0	0	0	0	0	0	0	27/09/2018	13:25:25
OPF01	animal  1	VID\Videotrack_user	3	12	track	70	80	End of period	End of period	0	0	0	0	0	0	0	0	0	0	27/09/2018	13:25:25
OPF01	animal  1	VID\Videotrack_user	3	13	track	70	80	End of period	End of period	0	0	0	0	0	0	0	0	0	0	27/09/2018	13:25:25
OPF01	animal  1	VID\Videotrack_user	3	14	track	70	80	End of period	End of period	0	0	0	0	0	0	0	0	0	0	27/09/2018	13:25:25
OPF01	animal  1	VID\Videotrack_user	3	15	track	70	80	End of period	End of period	0	0	0	0	0	0	0	0	0	0	27/09/2018	13:25:25
OPF01	animal  1	VID\Videotrack_user	3	16	track	70	80	End of period	End of period	0	0	0	0	0	0	0	0	0	0	27/09/2018	13:25:25
OPF01	animal  1	VID\Videotrack_user	3	17	track	70	80	End of period	End of period	0	0	0	0	0	0	0	0	0	0	27/09/2018	13:25:25
OPF01	animal  1	VID\Videotrack_user	3	18	track	70	80	End of period	End of period	0	0	0	0	0	0	0	0	0	0	27/09/2018	13:25:25
OPF01	animal  1	VID\Videotrack_user	3	19	track	70	80	End of period	End of period	0	0	0	0	0	0	0	0	0	0	27/09/2018	13:25:25
OPF01	animal  1	VID\Videotrack_user	3	20	track	70	80	End of period	End of period	0	0	0	0	0	0	0	0	0	0	27/09/2018	13:25:25
OPF01	animal  1	VID\Videotrack_user	3	21	track	70	80	End of period	End of period	0	0	0	0	0	0	0	0	0	0	27/09/2018	13:25:25
OPF01	animal  1	VID\Videotrack_user	3	22	track	70	80	End of period	End of period	0	16	1.2	2	0	0	0	16	8.8	71	27/09/2018	13:25:25
OPF01	animal  1	VID\Videotrack_user	3	23	track	70	80	End of period	End of period	0	0	0	0	0	0	0	0	0	0	27/09/2018	13:25:25
OPF01	animal  1	VID\Videotrack_user	3	24	track	70	80	End of period	End of period	0	0	0	0	0	0	0	0	0	0	27/09/2018	13:25:25
OPF01	animal  1	VID\Videotrack_user	3	25	track	70	80	End of period	End of period	0	0	0	0	0	0	0	0	0	0	27/09/2018	13:25:25
OPF01	animal  1	VID\Videotrack_user	3	0	track	80	90	End of period	End of period	0	24	2.2	2.6	0	0	0	25	7.8	37.9	27/09/2018	13:25:35
OPF01	animal  1	VID\Videotrack_user	3	1	track	80	90	End of period	End of period	0	24	2.2	2.6	0	0	0	25	7.8	37.9	27/09/2018	13:25:35
OPF01	animal  1	VID\Videotrack_user	3	2	track	80	90	End of period	End of period	0	0	0	0	0	0	0	0	0	0	27/09/2018	13:25:35
OPF01	animal  1	VID\Videotrack_user	3	3	track	80	90	End of period	End of period	0	0	0	0	0	0	0	0	0	0	27/09/2018	13:25:35
OPF01	animal  1	VID\Videotrack_user	3	4	track	80	90	End of period	End of period	0	0	0	0	0	0	0	0	0	0	27/09/2018	13:25:35
OPF01	animal  1	VID\Videotrack_user	3	5	track	80	90	End of period	End of period	3	7	0.9	0.9	0	0	0	7	1.2	8.1	27/09/2018	13:25:35
OPF01	animal  1	VID\Videotrack_user	3	6	track	80	90	End of period	End of period	0	0	0	0	0	0	0	0	0	0	27/09/2018	13:25:35
OPF01	animal  1	VID\Videotrack_user	3	7	track	80	90	End of period	End of period	0	0	0	0	0	0	0	0	0	0	27/09/2018	13:25:35
OPF01	animal  1	VID\Videotrack_user	3	8	track	80	90	End of period	End of period	0	0	0	0	0	0	0	0	0	0	27/09/2018	13:25:35
OPF01	animal  1	VID\Videotrack_user	3	9	track	80	90	End of period	End of period	0	0	0	0	0	0	0	0	0	0	27/09/2018	13:25:35
OPF01	animal  1	VID\Videotrack_user	3	10	track	80	90	End of period	End of period	0	0	0	0	0	0	0	0	0	0	27/09/2018	13:25:35
OPF01	animal  1	VID\Videotrack_user	3	11	track	80	90	End of period	End of period	0	0	0	0	0	0	0	0	0	0	27/09/2018	13:25:35
OPF01	animal  1	VID\Videotrack_user	3	12	track	80	90	End of period	End of period	0	0	0	0	0	0	0	0	0	0	27/09/2018	13:25:35
OPF01	animal  1	VID\Videotrack_user	3	13	track	80	90	End of period	End of period	0	0	0	0	0	0	0	0	0	0	27/09/2018	13:25:35
OPF01	animal  1	VID\Videotrack_user	3	14	track	80	90	End of period	End of period	0	0	0	0	0	0	0	0	0	0	27/09/2018	13:25:35
OPF01	animal  1	VID\Videotrack_user	3	15	track	80	90	End of period	End of period	0	0	0	0	0	0	0	0	0	0	27/09/2018	13:25:35
OPF01	animal  1	VID\Videotrack_user	3	16	track	80	90	End of period	End of period	0	0	0	0	0	0	0	0	0	0	27/09/2018	13:25:35
OPF01	animal  1	VID\Videotrack_user	3	17	track	80	90	End of period	End of period	0	0	0	0	0	0	0	0	0	0	27/09/2018	13:25:35
OPF01	animal  1	VID\Videotrack_user	3	18	track	80	90	End of period	End of period	0	0	0	0	0	0	0	0	0	0	27/09/2018	13:25:35
OPF01	animal  1	VID\Videotrack_user	3	19	track	80	90	End of period	End of period	0	0	0	0	0	0	0	0	0	0	27/09/2018	13:25:35
OPF01	animal  1	VID\Videotrack_user	3	20	track	80	90	End of period	End of period	0	0	0	0	0	0	0	0	0	0	27/09/2018	13:25:35
OPF01	animal  1	VID\Videotrack_user	3	21	track	80	90	End of period	End of period	0	0	0	0	0	0	0	0	0	0	27/09/2018	13:25:35
OPF01	animal  1	VID\Videotrack_user	3	22	track	80	90	End of period	End of period	0	24	2.2	2.6	0	0	0	25	7.8	37.9	27/09/2018	13:25:35
OPF01	animal  1	VID\Videotrack_user	3	23	track	80	90	End of period	End of period	0	0	0	0	0	0	0	0	0	0	27/09/2018	13:25:35
OPF01	animal  1	VID\Videotrack_user	3	24	track	80	90	End of period	End of period	0	0	0	0	0	0	0	0	0	0	27/09/2018	13:25:35
OPF01	animal  1	VID\Videotrack_user	3	25	track	80	90	End of period	End of period	0	0	0	0	0	0	0	0	0	0	27/09/2018	13:25:35
OPF01	animal  1	VID\Videotrack_user	3	0	track	90	100	End of period	End of period	0	13	1.4	0.9	0	0	0	13	8.6	86.4	27/09/2018	13:25:45
OPF01	animal  1	VID\Videotrack_user	3	1	track	90	100	End of period	End of period	0	13	1.4	0.9	0	0	0	13	8.6	86.4	27/09/2018	13:25:45
OPF01	animal  1	VID\Videotrack_user	3	2	track	90	100	End of period	End of period	0	0	0	0	0	0	0	0	0	0	27/09/2018	13:25:45
OPF01	animal  1	VID\Videotrack_user	3	3	track	90	100	End of period	End of period	0	0	0	0	0	0	0	0	0	0	27/09/2018	13:25:45
OPF01	animal  1	VID\Videotrack_user	3	4	track	90	100	End of period	End of period	0	0	0	0	0	0	0	0	0	0	27/09/2018	13:25:45
OPF01	animal  1	VID\Videotrack_user	3	5	track	90	100	End of period	End of period	0	0	0	0	0	0	0	0	0	0	27/09/2018	13:25:45
OPF01	animal  1	VID\Videotrack_user	3	6	track	90	100	End of period	End of period	0	0	0	0	0	0	0	0	0	0	27/09/2018	13:25:45
OPF01	animal  1	VID\Videotrack_user	3	7	track	90	100	End of period	End of period	0	0	0	0	0	0	0	0	0	0	27/09/2018	13:25:45
OPF01	animal  1	VID\Videotrack_user	3	8	track	90	100	End of period	End of period	0	0	0	0	0	0	0	0	0	0	27/09/2018	13:25:45
OPF01	animal  1	VID\Videotrack_user	3	9	track	90	100	End of period	End of period	0	0	0	0	0	0	0	0	0	0	27/09/2018	13:25:45
OPF01	animal  1	VID\Videotrack_user	3	10	track	90	100	End of period	End of period	0	0	0	0	0	0	0	0	0	0	27/09/2018	13:25:45
OPF01	animal  1	VID\Videotrack_user	3	11	track	90	100	End of period	End of period	0	0	0	0	0	0	0	0	0	0	27/09/2018	13:25:45
OPF01	animal  1	VID\Videotrack_user	3	12	track	90	100	End of period	End of period	0	0	0	0	0	0	0	0	0	0	27/09/2018	13:25:45
OPF01	animal  1	VID\Videotrack_user	3	13	track	90	100	End of period	End of period	0	0	0	0	0	0	0	0	0	0	27/09/2018	13:25:45
OPF01	animal  1	VID\Videotrack_user	3	14	track	90	100	End of period	End of period	0	0	0	0	0	0	0	0	0	0	27/09/2018	13:25:45
OPF01	animal  1	VID\Videotrack_user	3	15	track	90	100	End of period	End of period	0	0	0	0	0	0	0	0	0	0	27/09/2018	13:25:45
OPF01	animal  1	VID\Videotrack_user	3	16	track	90	100	End of period	End of period	0	0	0	0	0	0	0	0	0	0	27/09/2018	13:25:45
OPF01	animal  1	VID\Videotrack_user	3	17	track	90	100	End of period	End of period	0	0	0	0	0	0	0	0	0	0	27/09/2018	13:25:45
OPF01	animal  1	VID\Videotrack_user	3	18	track	90	100	End of period	End of period	0	0	0	0	0	0	0	0	0	0	27/09/2018	13:25:45
OPF01	animal  1	VID\Videotrack_user	3	19	track	90	100	End of period	End of period	0	0	0	0	0	0	0	0	0	0	27/09/2018	13:25:45
OPF01	animal  1	VID\Videotrack_user	3	20	track	90	100	End of period	End of period	0	0	0	0	0	0	0	0	0	0	27/09/2018	13:25:45
OPF01	animal  1	VID\Videotrack_user	3	21	track	90	100	End of period	End of period	0	0	0	0	0	0	0	0	0	0	27/09/2018	13:25:45
OPF01	animal  1	VID\Videotrack_user	3	22	track	90	100	End of period	End of period	0	1	0	0	0	0	0	1	2.3	24	27/09/2018	13:25:45
OPF01	animal  1	VID\Videotrack_user	3	23	track	90	100	End of period	End of period	1	12	1.3	0.9	0	0	0	12	6.2	60.7	27/09/2018	13:25:45
OPF01	animal  1	VID\Videotrack_user	3	24	track	90	100	End of period	End of period	0	0	0	0	0	0	0	0	0	0	27/09/2018	13:25:45
OPF01	animal  1	VID\Videotrack_user	3	25	track	90	100	End of period	End of period	0	0	0	0	0	0	0	0	0	0	27/09/2018	13:25:45
OPF01	animal  1	VID\Videotrack_user	3	0	track	100	110	End of period	End of period	0	11	0.9	0.7	0	0	0	10	9.1	115.6	27/09/2018	13:25:55
OPF01	animal  1	VID\Videotrack_user	3	1	track	100	110	End of period	End of period	0	11	0.9	0.7	0	0	0	10	9.1	115.6	27/09/2018	13:25:55
OPF01	animal  1	VID\Videotrack_user	3	2	track	100	110	End of period	End of period	0	0	0	0	0	0	0	0	0	0	27/09/2018	13:25:55
OPF01	animal  1	VID\Videotrack_user	3	3	track	100	110	End of period	End of period	0	0	0	0	0	0	0	0	0	0	27/09/2018	13:25:55
OPF01	animal  1	VID\Videotrack_user	3	4	track	100	110	End of period	End of period	0	0	0	0	0	0	0	0	0	0	27/09/2018	13:25:55
OPF01	animal  1	VID\Videotrack_user	3	5	track	100	110	End of period	End of period	0	0	0	0	0	0	0	0	0	0	27/09/2018	13:25:55
OPF01	animal  1	VID\Videotrack_user	3	6	track	100	110	End of period	End of period	0	0	0	0	0	0	0	0	0	0	27/09/2018	13:25:55
OPF01	animal  1	VID\Videotrack_user	3	7	track	100	110	End of period	End of period	0	0	0	0	0	0	0	0	0	0	27/09/2018	13:25:55
OPF01	animal  1	VID\Videotrack_user	3	8	track	100	110	End of period	End of period	0	0	0	0	0	0	0	0	0	0	27/09/2018	13:25:55
OPF01	animal  1	VID\Videotrack_user	3	9	track	100	110	End of period	End of period	0	0	0	0	0	0	0	0	0	0	27/09/2018	13:25:55
OPF01	animal  1	VID\Videotrack_user	3	10	track	100	110	End of period	End of period	0	0	0	0	0	0	0	0	0	0	27/09/2018	13:25:55
OPF01	animal  1	VID\Videotrack_user	3	11	track	100	110	End of period	End of period	1	0	0	0	0	0	0	0	0.2	2.1	27/09/2018	13:25:55
OPF01	animal  1	VID\Videotrack_user	3	12	track	100	110	End of period	End of period	0	0	0	0	0	0	0	0	0	0	27/09/2018	13:25:55
OPF01	animal  1	VID\Videotrack_user	3	13	track	100	110	End of period	End of period	0	0	0	0	0	0	0	0	0	0	27/09/2018	13:25:55
OPF01	animal  1	VID\Videotrack_user	3	14	track	100	110	End of period	End of period	0	0	0	0	0	0	0	0	0	0	27/09/2018	13:25:55
OPF01	animal  1	VID\Videotrack_user	3	15	track	100	110	End of period	End of period	0	0	0	0	0	0	0	0	0	0	27/09/2018	13:25:55
OPF01	animal  1	VID\Videotrack_user	3	16	track	100	110	End of period	End of period	0	0	0	0	0	0	0	0	0	0	27/09/2018	13:25:55
OPF01	animal  1	VID\Videotrack_user	3	17	track	100	110	End of period	End of period	0	0	0	0	0	0	0	0	0	0	27/09/2018	13:25:55
OPF01	animal  1	VID\Videotrack_user	3	18	track	100	110	End of period	End of period	0	0	0	0	0	0	0	0	0	0	27/09/2018	13:25:55
OPF01	animal  1	VID\Videotrack_user	3	19	track	100	110	End of period	End of period	1	0	0	0	0	0	0	0	0.2	6.1	27/09/2018	13:25:55
OPF01	animal  1	VID\Videotrack_user	3	20	track	100	110	End of period	End of period	0	0	0	0	0	0	0	0	0	0	27/09/2018	13:25:55
OPF01	animal  1	VID\Videotrack_user	3	21	track	100	110	End of period	End of period	0	0	0	0	0	0	0	0	0	0	27/09/2018	13:25:55
OPF01	animal  1	VID\Videotrack_user	3	22	track	100	110	End of period	End of period	0	0	0	0	0	0	0	0	0	0	27/09/2018	13:25:55
OPF01	animal  1	VID\Videotrack_user	3	23	track	100	110	End of period	End of period	0	3	0.2	0.4	0	0	0	3	2.3	31.5	27/09/2018	13:25:55
OPF01	animal  1	VID\Videotrack_user	3	24	track	100	110	End of period	End of period	1	0	0	0	0	0	0	0	0.7	19	27/09/2018	13:25:55
OPF01	animal  1	VID\Videotrack_user	3	25	track	100	110	End of period	End of period	3	8	0.7	0.3	0	0	0	7	5.8	61.2	27/09/2018	13:25:55
OPF01	animal  1	VID\Videotrack_user	3	0	track	110	120	End of period	End of period	0	18	2.5	2.3	0	0	0	19	7.5	74.9	27/09/2018	13:26:05
OPF01	animal  1	VID\Videotrack_user	3	1	track	110	120	End of period	End of period	0	18	2.5	2.3	0	0	0	19	7.5	74.9	27/09/2018	13:26:05
OPF01	animal  1	VID\Videotrack_user	3	2	track	110	120	End of period	End of period	0	0	0	0	0	0	0	0	0	0	27/09/2018	13:26:05
OPF01	animal  1	VID\Videotrack_user	3	3	track	110	120	End of period	End of period	0	0	0	0	0	0	0	0	0	0	27/09/2018	13:26:05
OPF01	animal  1	VID\Videotrack_user	3	4	track	110	120	End of period	End of period	0	0	0	0	0	0	0	0	0	0	27/09/2018	13:26:05
OPF01	animal  1	VID\Videotrack_user	3	5	track	110	120	End of period	End of period	0	0	0	0	0	0	0	0	0	0	27/09/2018	13:26:05
OPF01	animal  1	VID\Videotrack_user	3	6	track	110	120	End of period	End of period	0	0	0	0	0	0	0	0	0	0	27/09/2018	13:26:05
OPF01	animal  1	VID\Videotrack_user	3	7	track	110	120	End of period	End of period	0	0	0	0	0	0	0	0	0	0	27/09/2018	13:26:05
OPF01	animal  1	VID\Videotrack_user	3	8	track	110	120	End of period	End of period	0	0	0	0	0	0	0	0	0	0	27/09/2018	13:26:05
OPF01	animal  1	VID\Videotrack_user	3	9	track	110	120	End of period	End of period	0	0	0	0	0	0	0	0	0	0	27/09/2018	13:26:05
OPF01	animal  1	VID\Videotrack_user	3	10	track	110	120	End of period	End of period	0	0	0	0	0	0	0	0	0	0	27/09/2018	13:26:05
OPF01	animal  1	VID\Videotrack_user	3	11	track	110	120	End of period	End of period	0	0	0	0	0	0	0	0	0	0	27/09/2018	13:26:05
OPF01	animal  1	VID\Videotrack_user	3	12	track	110	120	End of period	End of period	0	0	0	0	0	0	0	0	0	0	27/09/2018	13:26:05
OPF01	animal  1	VID\Videotrack_user	3	13	track	110	120	End of period	End of period	0	0	0	0	0	0	0	0	0	0	27/09/2018	13:26:05
OPF01	animal  1	VID\Videotrack_user	3	14	track	110	120	End of period	End of period	0	0	0	0	0	0	0	0	0	0	27/09/2018	13:26:05
OPF01	animal  1	VID\Videotrack_user	3	15	track	110	120	End of period	End of period	0	0	0	0	0	0	0	0	0	0	27/09/2018	13:26:05
OPF01	animal  1	VID\Videotrack_user	3	16	track	110	120	End of period	End of period	0	0	0	0	0	0	0	0	0	0	27/09/2018	13:26:05
OPF01	animal  1	VID\Videotrack_user	3	17	track	110	120	End of period	End of period	0	0	0	0	0	0	0	0	0	0	27/09/2018	13:26:05
OPF01	animal  1	VID\Videotrack_user	3	18	track	110	120	End of period	End of period	2	0	0	0	0	0	0	0	0.4	9	27/09/2018	13:26:05
OPF01	animal  1	VID\Videotrack_user	3	19	track	110	120	End of period	End of period	0	0	0	0	0	0	0	0	0	0	27/09/2018	13:26:05
OPF01	animal  1	VID\Videotrack_user	3	20	track	110	120	End of period	End of period	1	0	0	0	0	0	0	0	0.2	8	27/09/2018	13:26:05
OPF01	animal  1	VID\Videotrack_user	3	21	track	110	120	End of period	End of period	0	0	0	0	0	0	0	0	0	0	27/09/2018	13:26:05
OPF01	animal  1	VID\Videotrack_user	3	22	track	110	120	End of period	End of period	0	0	0	0	0	0	0	0	0	0	27/09/2018	13:26:05
OPF01	animal  1	VID\Videotrack_user	3	23	track	110	120	End of period	End of period	0	0	0	0	0	0	0	0	0	0	27/09/2018	13:26:05
OPF01	animal  1	VID\Videotrack_user	3	24	track	110	120	End of period	End of period	0	0	0	0	0	0	0	0	0	0	27/09/2018	13:26:05
OPF01	animal  1	VID\Videotrack_user	3	25	track	110	120	End of period	End of period	0	18	2.5	2.3	0	0	0	19	7.5	74.9	27/09/2018	13:26:05
OPF01	animal  1	VID\Videotrack_user	3	0	track	120	130	End of period	End of period	0	4	1.1	0	0	0	0	4	8.9	105.6	27/09/2018	13:26:15
OPF01	animal  1	VID\Videotrack_user	3	1	track	120	130	End of period	End of period	0	4	1.1	0	0	0	0	4	8.9	105.6	27/09/2018	13:26:15
OPF01	animal  1	VID\Videotrack_user	3	2	track	120	130	End of period	End of period	0	0	0	0	0	0	0	0	0	0	27/09/2018	13:26:15
OPF01	animal  1	VID\Videotrack_user	3	3	track	120	130	End of period	End of period	1	0	0	0	0	0	0	0	0.1	2.5	27/09/2018	13:26:15
OPF01	animal  1	VID\Videotrack_user	3	4	track	120	130	End of period	End of period	1	0	0	0	0	0	0	0	0.2	5	27/09/2018	13:26:15
OPF01	animal  1	VID\Videotrack_user	3	5	track	120	130	End of period	End of period	1	0	0	0	0	0	0	0	0.2	7.8	27/09/2018	13:26:15
OPF01	animal  1	VID\Videotrack_user	3	6	track	120	130	End of period	End of period	0	0	0	0	0	0	0	0	0	0	27/09/2018	13:26:15
OPF01	animal  1	VID\Videotrack_user	3	7	track	120	130	End of period	End of period	0	0	0	0	0	0	0	0	0	0	27/09/2018	13:26:15
OPF01	animal  1	VID\Videotrack_user	3	8	track	120	130	End of period	End of period	0	0	0	0	0	0	0	0	0	0	27/09/2018	13:26:15
OPF01	animal  1	VID\Videotrack_user	3	9	track	120	130	End of period	End of period	0	0	0	0	0	0	0	0	0	0	27/09/2018	13:26:15
OPF01	animal  1	VID\Videotrack_user	3	10	track	120	130	End of period	End of period	0	0	0	0	0	0	0	0	0	0	27/09/2018	13:26:15
OPF01	animal  1	VID\Videotrack_user	3	11	track	120	130	End of period	End of period	0	0	0	0	0	0	0	0	0	0	27/09/2018	13:26:15
OPF01	animal  1	VID\Videotrack_user	3	12	track	120	130	End of period	End of period	0	0	0	0	0	0	0	0	0	0	27/09/2018	13:26:15
OPF01	animal  1	VID\Videotrack_user	3	13	track	120	130	End of period	End of period	0	0	0	0	0	0	0	0	0	0	27/09/2018	13:26:15
OPF01	animal  1	VID\Videotrack_user	3	14	track	120	130	End of period	End of period	0	0	0	0	0	0	0	0	0	0	27/09/2018	13:26:15
OPF01	animal  1	VID\Videotrack_user	3	15	track	120	130	End of period	End of period	0	0	0	0	0	0	0	0	0	0	27/09/2018	13:26:15
OPF01	animal  1	VID\Videotrack_user	3	16	track	120	130	End of period	End of period	0	0	0	0	0	0	0	0	0	0	27/09/2018	13:26:15
OPF01	animal  1	VID\Videotrack_user	3	17	track	120	130	End of period	End of period	0	0	0	0	0	0	0	0	0	0	27/09/2018	13:26:15
OPF01	animal  1	VID\Videotrack_user	3	18	track	120	130	End of period	End of period	0	0	0	0	0	0	0	0	0	0	27/09/2018	13:26:15
OPF01	animal  1	VID\Videotrack_user	3	19	track	120	130	End of period	End of period	0	0	0	0	0	0	0	0	0	0	27/09/2018	13:26:15
OPF01	animal  1	VID\Videotrack_user	3	20	track	120	130	End of period	End of period	0	0	0	0	0	0	0	0	0	0	27/09/2018	13:26:15
OPF01	animal  1	VID\Videotrack_user	3	21	track	120	130	End of period	End of period	0	0	0	0	0	0	0	0	0	0	27/09/2018	13:26:15
OPF01	animal  1	VID\Videotrack_user	3	22	track	120	130	End of period	End of period	4	4	1.1	0	0	0	0	4	7.3	82.8	27/09/2018	13:26:15
OPF01	animal  1	VID\Videotrack_user	3	23	track	120	130	End of period	End of period	0	0	0	0	0	0	0	0	0	0	27/09/2018	13:26:15
OPF01	animal  1	VID\Videotrack_user	3	24	track	120	130	End of period	End of period	0	0	0	0	0	0	0	0	0	0	27/09/2018	13:26:15
OPF01	animal  1	VID\Videotrack_user	3	25	track	120	130	End of period	End of period	1	0	0	0	0	0	0	0	1.4	20.1	27/09/2018	13:26:15
OPF01	animal  1	VID\Videotrack_user	3	0	track	130	140	End of period	End of period	0	26	3	2.4	0	0	0	26	7	39.1	27/09/2018	13:26:25
OPF01	animal  1	VID\Videotrack_user	3	1	track	130	140	End of period	End of period	0	26	3	2.4	0	0	0	26	7	39.1	27/09/2018	13:26:25
OPF01	animal  1	VID\Videotrack_user	3	2	track	130	140	End of period	End of period	1	0	0	0	0	0	0	0	0.2	3.1	27/09/2018	13:26:25
OPF01	animal  1	VID\Videotrack_user	3	3	track	130	140	End of period	End of period	0	0	0	0	0	0	0	0	0	0	27/09/2018	13:26:25
OPF01	animal  1	VID\Videotrack_user	3	4	track	130	140	End of period	End of period	0	0	0	0	0	0	0	0	0	0	27/09/2018	13:26:25
OPF01	animal  1	VID\Videotrack_user	3	5	track	130	140	End of period	End of period	0	0	0	0	0	0	0	0	0	0	27/09/2018	13:26:25
OPF01	animal  1	VID\Videotrack_user	3	6	track	130	140	End of period	End of period	0	0	0	0	0	0	0	0	0	0	27/09/2018	13:26:25
OPF01	animal  1	VID\Videotrack_user	3	7	track	130	140	End of period	End of period	0	0	0	0	0	0	0	0	0	0	27/09/2018	13:26:25
OPF01	animal  1	VID\Videotrack_user	3	8	track	130	140	End of period	End of period	0	0	0	0	0	0	0	0	0	0	27/09/2018	13:26:25
OPF01	animal  1	VID\Videotrack_user	3	9	track	130	140	End of period	End of period	0	0	0	0	0	0	0	0	0	0	27/09/2018	13:26:25
OPF01	animal  1	VID\Videotrack_user	3	10	track	130	140	End of period	End of period	0	0	0	0	0	0	0	0	0	0	27/09/2018	13:26:25
OPF01	animal  1	VID\Videotrack_user	3	11	track	130	140	End of period	End of period	0	0	0	0	0	0	0	0	0	0	27/09/2018	13:26:25
OPF01	animal  1	VID\Videotrack_user	3	12	track	130	140	End of period	End of period	0	0	0	0	0	0	0	0	0	0	27/09/2018	13:26:25
OPF01	animal  1	VID\Videotrack_user	3	13	track	130	140	End of period	End of period	0	0	0	0	0	0	0	0	0	0	27/09/2018	13:26:25
OPF01	animal  1	VID\Videotrack_user	3	14	track	130	140	End of period	End of period	0	0	0	0	0	0	0	0	0	0	27/09/2018	13:26:25
OPF01	animal  1	VID\Videotrack_user	3	15	track	130	140	End of period	End of period	0	0	0	0	0	0	0	0	0	0	27/09/2018	13:26:25
OPF01	animal  1	VID\Videotrack_user	3	16	track	130	140	End of period	End of period	0	0	0	0	0	0	0	0	0	0	27/09/2018	13:26:25
OPF01	animal  1	VID\Videotrack_user	3	17	track	130	140	End of period	End of period	0	0	0	0	0	0	0	0	0	0	27/09/2018	13:26:25
OPF01	animal  1	VID\Videotrack_user	3	18	track	130	140	End of period	End of period	0	0	0	0	0	0	0	0	0	0	27/09/2018	13:26:25
OPF01	animal  1	VID\Videotrack_user	3	19	track	130	140	End of period	End of period	0	0	0	0	0	0	0	0	0	0	27/09/2018	13:26:25
OPF01	animal  1	VID\Videotrack_user	3	20	track	130	140	End of period	End of period	0	0	0	0	0	0	0	0	0	0	27/09/2018	13:26:25
OPF01	animal  1	VID\Videotrack_user	3	21	track	130	140	End of period	End of period	0	0	0	0	0	0	0	0	0	0	27/09/2018	13:26:25
OPF01	animal  1	VID\Videotrack_user	3	22	track	130	140	End of period	End of period	0	0	0	0	0	0	0	0	0	0	27/09/2018	13:26:25
OPF01	animal  1	VID\Videotrack_user	3	23	track	130	140	End of period	End of period	0	0	0	0	0	0	0	0	0	0	27/09/2018	13:26:25
OPF01	animal  1	VID\Videotrack_user	3	24	track	130	140	End of period	End of period	0	0	0	0	0	0	0	0	0	0	27/09/2018	13:26:25
OPF01	animal  1	VID\Videotrack_user	3	25	track	130	140	End of period	End of period	6	23	2.7	2.4	0	0	0	24	6.6	37.4	27/09/2018	13:26:25
OPF01	animal  1	VID\Videotrack_user	3	0	track	140	150	End of period	End of period	0	16	2.1	1.7	0	0	0	16	7.9	74.6	27/09/2018	13:26:35
OPF01	animal  1	VID\Videotrack_user	3	1	track	140	150	End of period	End of period	0	16	2.1	1.7	0	0	0	16	7.9	74.6	27/09/2018	13:26:35
OPF01	animal  1	VID\Videotrack_user	3	2	track	140	150	End of period	End of period	0	0	0	0	0	0	0	0	0	0	27/09/2018	13:26:35
OPF01	animal  1	VID\Videotrack_user	3	3	track	140	150	End of period	End of period	0	0	0	0	0	0	0	0	0	0	27/09/2018	13:26:35
OPF01	animal  1	VID\Videotrack_user	3	4	track	140	150	End of period	End of period	0	0	0	0	0	0	0	0	0	0	27/09/2018	13:26:35
OPF01	animal  1	VID\Videotrack_user	3	5	track	140	150	End of period	End of period	0	0	0	0	0	0	0	0	0	0	27/09/2018	13:26:35
OPF01	animal  1	VID\Videotrack_user	3	6	track	140	150	End of period	End of period	0	0	0	0	0	0	0	0	0	0	27/09/2018	13:26:35
OPF01	animal  1	VID\Videotrack_user	3	7	track	140	150	End of period	End of period	0	0	0	0	0	0	0	0	0	0	27/09/2018	13:26:35
